Timestamp,ranging.distance4,ranging.distance5,ranging.distance6,ranging.distance7
132294,0.0,3.5254244804382324,0.0,0.0
132394,0.0,3.5180253982543945,0.0,0.0
132494,0.0,3.4820337295532227,0.0,0.0
132594,0.0,3.5245893001556396,0.0,0.0
132694,0.0,3.519101619720459,0.0,0.0
132794,0.0,3.5588159561157227,0.0,0.0
132894,0.0,3.595305919647217,0.0,0.0
132994,0.0,3.529658317565918,0.0,0.0
133094,0.0,3.491760492324829,0.0,0.0
133194,0.0,3.583515167236328,0.0,0.0
133294,0.0,3.502034902572632,0.0,0.0
133394,0.0,3.5995466709136963,0.0,0.0
133494,0.0,4.068516731262207,0.0,0.0
133594,0.0,3.4807770252227783,0.0,0.0
133694,0.0,3.5051488876342773,0.0,0.0
133794,0.0,3.5317883491516113,0.0,0.0
133894,0.0,3.8701090812683105,0.0,0.0
133994,0.0,3.5341219902038574,0.0,0.0
134094,0.0,3.519595146179199,0.0,0.0
134194,0.0,3.4713594913482666,0.0,0.0
134294,0.0,3.6014668941497803,0.0,0.0
134394,0.0,3.5538082122802734,0.0,0.0
134494,0.0,3.583706855773926,0.0,0.0
134594,0.0,3.5828680992126465,0.0,0.0
134694,0.0,3.546285629272461,0.0,0.0
134794,0.0,3.5226826667785645,0.0,0.0
134894,0.0,3.615422248840332,0.0,0.0
134994,0.0,3.5231878757476807,0.0,0.0
135094,0.0,3.50286865234375,0.0,0.0
135194,0.0,3.505772829055786,0.0,0.0
135294,0.0,3.509289503097534,0.0,0.0
135394,0.0,3.5322861671447754,0.0,0.0
135494,0.0,4.321048259735107,0.0,0.0
135594,0.0,3.567279577255249,0.0,0.0
135694,0.0,3.847078323364258,0.0,0.0
135794,0.0,3.564077615737915,0.0,0.0
135894,0.0,3.5707437992095947,0.0,0.0
135994,0.0,3.5462570190429688,0.0,0.0
136094,0.0,3.5714094638824463,0.0,0.0
136194,0.0,3.598036289215088,0.0,0.0
136294,0.0,3.58506441116333,0.0,0.0
136394,0.0,3.542537212371826,0.0,0.0
136494,0.0,3.6024107933044434,0.0,0.0
136594,0.0,3.532835006713867,0.0,0.0
136694,0.0,3.484227418899536,0.0,0.0
136794,0.0,3.4660661220550537,0.0,0.0
136894,0.0,3.5915887355804443,0.0,0.0
136994,0.0,3.558051824569702,0.0,0.0
137094,0.0,3.5582377910614014,0.0,0.0
137194,0.0,3.5963449478149414,0.0,0.0
137294,0.0,3.5447707176208496,0.0,0.0
137394,0.0,4.049651622772217,0.0,0.0
137494,0.0,3.592278003692627,0.0,0.0
137594,0.0,3.5517585277557373,0.0,0.0
137694,0.0,3.601919651031494,0.0,0.0
137794,0.0,3.5299758911132812,0.0,0.0
137894,0.0,3.5586562156677246,0.0,0.0
137994,0.0,3.5432002544403076,0.0,0.0
138094,0.0,3.5189321041107178,0.0,0.0
138194,0.0,3.5198843479156494,0.0,0.0
138294,0.0,3.5257673263549805,0.0,0.0
138394,0.0,3.519453287124634,0.0,0.0
138494,0.0,3.850698947906494,0.0,0.0
138594,0.0,3.7764241695404053,0.0,0.0
138694,0.0,3.5220344066619873,0.0,0.0
138794,0.0,3.572983741760254,0.0,0.0
138894,0.0,3.544550895690918,0.0,0.0
138994,0.0,3.5926198959350586,0.0,0.0
139094,0.0,3.508219003677368,0.0,0.0
139194,0.0,3.5846338272094727,0.0,0.0
139294,0.0,3.5514068603515625,0.0,0.0
139394,0.0,3.536255359649658,0.0,0.0
139494,0.0,3.5190043449401855,0.0,0.0
139594,0.0,3.525118827819824,0.0,0.0
139694,0.0,3.5321741104125977,0.0,0.0
139794,0.0,3.5594658851623535,0.0,0.0
139894,0.0,3.565969705581665,0.0,0.0
139994,0.0,3.5902767181396484,0.0,0.0
140094,0.0,3.599665641784668,0.0,0.0
140194,0.0,3.5629892349243164,0.0,0.0
140294,0.0,3.5233993530273438,0.0,0.0
140394,0.0,3.547765016555786,0.0,0.0
140494,0.0,3.5409421920776367,0.0,0.0
140594,0.0,3.5323426723480225,0.0,0.0
140694,0.0,3.5468835830688477,0.0,0.0
140794,0.0,3.5411458015441895,0.0,0.0
140894,0.0,3.5988359451293945,0.0,0.0
140994,0.0,3.811894178390503,0.0,0.0
141094,0.0,3.570838689804077,0.0,0.0
141194,0.0,3.8300671577453613,0.0,0.0
141294,0.0,3.5230705738067627,0.0,0.0
141394,0.0,3.5433008670806885,0.0,0.0
141494,0.0,3.5641679763793945,0.0,0.0
141594,0.0,3.596378803253174,0.0,0.0
141694,0.0,3.5600483417510986,0.0,0.0
141794,0.0,3.565140724182129,0.0,0.0
141894,0.0,3.5352354049682617,0.0,0.0
141994,0.0,3.5754289627075195,0.0,0.0
142094,0.0,3.5456902980804443,0.0,0.0
142194,0.0,3.555619955062866,0.0,0.0
142294,0.0,3.5801079273223877,0.0,0.0
142394,0.0,3.5191831588745117,0.0,0.0
142494,0.0,3.5725276470184326,0.0,0.0
142594,0.0,3.5731146335601807,0.0,0.0
142694,0.0,3.515665054321289,0.0,0.0
142794,0.0,3.548236846923828,0.0,0.0
142894,0.0,3.788365364074707,0.0,0.0
142994,0.0,3.5853612422943115,0.0,0.0
143094,0.0,3.54292893409729,0.0,0.0
143194,0.0,3.5043771266937256,0.0,0.0
143294,0.0,3.575244665145874,0.0,0.0
143394,0.0,3.562272548675537,0.0,0.0
143494,0.0,3.5518579483032227,0.0,0.0
143594,0.0,3.5607707500457764,0.0,0.0
143694,0.0,3.7703819274902344,0.0,0.0
143794,0.0,3.5574676990509033,0.0,0.0
143894,0.0,3.5213730335235596,0.0,0.0
143994,0.0,3.650989532470703,0.0,0.0
144094,0.0,3.54329252243042,0.0,0.0
144194,0.0,3.7600626945495605,0.0,0.0
144294,0.0,3.527949810028076,0.0,0.0
144394,0.0,3.4969115257263184,0.0,0.0
144494,0.0,3.752788543701172,0.0,0.0
144594,0.0,3.5333385467529297,0.0,0.0
144694,0.0,3.534554958343506,0.0,0.0
144794,0.0,3.5537819862365723,0.0,0.0
144894,0.0,3.562117338180542,0.0,0.0
144994,0.0,3.573706865310669,0.0,0.0
145094,0.0,3.5732529163360596,0.0,0.0
145194,0.0,3.5320913791656494,0.0,0.0
145294,0.0,3.52231502532959,0.0,0.0
145394,0.0,3.5214383602142334,0.0,0.0
145494,0.0,3.5169668197631836,0.0,0.0
145594,0.0,3.602351188659668,0.0,0.0
145694,0.0,3.8191285133361816,0.0,0.0
145794,0.0,3.823984384536743,0.0,0.0
145894,0.0,3.5216023921966553,0.0,0.0
145994,0.0,3.597987174987793,0.0,0.0
146094,0.0,3.542867422103882,0.0,0.0
146194,0.0,3.528465986251831,0.0,0.0
146294,0.0,3.5521743297576904,0.0,0.0
146394,0.0,3.521167755126953,0.0,0.0
146494,0.0,3.5589401721954346,0.0,0.0
146594,0.0,3.5260894298553467,0.0,0.0
146694,0.0,3.531691074371338,0.0,0.0
146794,0.0,3.5512092113494873,0.0,0.0
146894,0.0,3.5282678604125977,0.0,0.0
146994,0.0,3.807746648788452,0.0,0.0
147094,0.0,3.5789260864257812,0.0,0.0
147194,0.0,3.8925979137420654,0.0,0.0
147294,0.0,3.502967596054077,0.0,0.0
147394,0.0,3.580595016479492,0.0,0.0
147494,0.0,3.5649502277374268,0.0,0.0
147594,0.0,3.5630574226379395,0.0,0.0
147694,0.0,3.5325582027435303,0.0,0.0
147794,0.0,3.5851316452026367,0.0,0.0
147894,0.0,3.51961350440979,0.0,0.0
147994,0.0,3.5651752948760986,0.0,0.0
148094,0.0,3.571192979812622,0.0,0.0
148194,0.0,3.540111780166626,0.0,0.0
148294,0.0,4.077395915985107,0.0,0.0
148394,0.0,3.5762970447540283,0.0,0.0
148494,0.0,3.5051565170288086,0.0,0.0
148594,0.0,3.7579991817474365,0.0,0.0
148694,0.0,3.583383798599243,0.0,0.0
148794,0.0,4.178873538970947,0.0,0.0
148894,0.0,3.5714595317840576,0.0,0.0
148994,0.0,3.6000685691833496,0.0,0.0
149094,0.0,3.5910167694091797,0.0,0.0
149194,0.0,3.606630802154541,0.0,0.0
149294,0.0,3.5617995262145996,0.0,0.0
149394,0.0,3.5731067657470703,0.0,0.0
149494,0.0,3.537688732147217,0.0,0.0
149594,0.0,3.561952829360962,0.0,0.0
149694,0.0,3.7693991661071777,0.0,0.0
149794,0.0,3.56355881690979,0.0,0.0
149894,0.0,3.568927526473999,0.0,0.0
149994,0.0,3.5513505935668945,0.0,0.0
150094,0.0,4.246933937072754,0.0,0.0
150194,0.0,3.8218202590942383,0.0,0.0
150294,0.0,3.4914748668670654,0.0,0.0
150394,0.0,3.4923298358917236,0.0,0.0
150494,0.0,3.4941773414611816,0.0,0.0
150594,0.0,3.5062897205352783,0.0,0.0
150694,0.0,3.5825130939483643,0.0,0.0
150794,0.0,3.541325807571411,0.0,0.0
150894,0.0,3.592850923538208,0.0,0.0
150994,0.0,3.5705723762512207,0.0,0.0
151094,0.0,3.5897669792175293,0.0,0.0
151194,0.0,3.497220039367676,0.0,0.0
151294,0.0,3.5598738193511963,0.0,0.0
151394,0.0,3.588987350463867,0.0,0.0
151494,0.0,3.520881175994873,0.0,0.0
151594,0.0,3.5934181213378906,0.0,0.0
151694,0.0,3.5462958812713623,0.0,0.0
151794,0.0,3.820209264755249,0.0,0.0
151894,0.0,3.5329861640930176,0.0,0.0
151994,0.0,3.587472438812256,0.0,0.0
152094,0.0,3.539761543273926,0.0,0.0
152194,0.0,4.297698974609375,0.0,0.0
152294,0.0,3.542658805847168,0.0,0.0
152394,0.0,3.5362164974212646,0.0,0.0
152494,0.0,3.788398027420044,0.0,0.0
152594,0.0,3.5337321758270264,0.0,0.0
152694,0.0,3.48238205909729,0.0,0.0
152794,0.0,3.591754913330078,0.0,0.0
152894,0.0,3.5761497020721436,0.0,0.0
152994,0.0,3.8071837425231934,0.0,0.0
153094,0.0,3.463916778564453,0.0,0.0
153194,0.0,3.5956404209136963,0.0,0.0
153294,0.0,3.504145860671997,0.0,0.0
153394,0.0,3.5806355476379395,0.0,0.0
153494,0.0,3.520969867706299,0.0,0.0
153594,0.0,3.539001941680908,0.0,0.0
153694,0.0,3.8419950008392334,0.0,0.0
153794,0.0,3.601717710494995,0.0,0.0
153894,0.0,3.577782392501831,0.0,0.0
153994,0.0,3.565574884414673,0.0,0.0
154094,0.0,3.8455734252929688,0.0,0.0
154194,0.0,3.5552175045013428,0.0,0.0
154294,0.0,3.5461459159851074,0.0,0.0
154394,0.0,3.5697085857391357,0.0,0.0
154494,0.0,3.566756010055542,0.0,0.0
154594,0.0,3.606496810913086,0.0,0.0
154694,0.0,3.5949573516845703,0.0,0.0
154794,0.0,3.598653554916382,0.0,0.0
154894,0.0,3.7620534896850586,0.0,0.0
154994,0.0,3.499697685241699,0.0,0.0
155094,0.0,3.5527255535125732,0.0,0.0
155194,0.0,3.5039079189300537,0.0,0.0
155294,0.0,3.570641279220581,0.0,0.0
155394,0.0,3.6048760414123535,0.0,0.0
155494,0.0,3.5777294635772705,0.0,0.0
155594,0.0,3.603621244430542,0.0,0.0
155694,0.0,3.5395796298980713,0.0,0.0
155794,0.0,3.5734479427337646,0.0,0.0
155894,0.0,3.7638847827911377,0.0,0.0
155994,0.0,3.5272750854492188,0.0,0.0
156094,0.0,3.5250375270843506,0.0,0.0
156194,0.0,3.626786947250366,0.0,0.0
156294,0.0,3.7756054401397705,0.0,0.0
156394,0.0,3.5909295082092285,0.0,0.0
156494,0.0,3.526843309402466,0.0,0.0
156594,0.0,3.5307748317718506,0.0,0.0
156694,0.0,3.6082370281219482,0.0,0.0
156794,0.0,3.577975034713745,0.0,0.0
156894,0.0,3.5137434005737305,0.0,0.0
156994,0.0,3.828892707824707,0.0,0.0
157094,0.0,3.546605348587036,0.0,0.0
157194,0.0,3.5802195072174072,0.0,0.0
157294,0.0,3.673427104949951,0.0,0.0
157394,0.0,3.5584094524383545,0.0,0.0
157494,0.0,3.5223143100738525,0.0,0.0
157594,0.0,3.5670599937438965,0.0,0.0
157694,0.0,3.536343574523926,0.0,0.0
157794,0.0,3.5398778915405273,0.0,0.0
157894,0.0,3.497229814529419,0.0,0.0
157994,0.0,3.5747931003570557,0.0,0.0
158094,0.0,3.534743547439575,0.0,0.0
158194,0.0,3.8362491130828857,0.0,0.0
158294,0.0,3.595235586166382,0.0,0.0
158394,0.0,3.53102707862854,0.0,0.0
158494,0.0,3.7759296894073486,0.0,0.0
158594,0.0,3.5654499530792236,0.0,0.0
158694,0.0,3.4919655323028564,0.0,0.0
